"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000101236",0.789680795148424,6.14777974502721,4.24410505048467,7.1266332330868e-05,0.00636490128751752,1.51644378018341
"ENSG00000166002",0.700779175521851,4.75000557074764,4.22464251564622,7.62636401206101e-05,0.00670135986092071,1.45361836577632
"ENSG00000100097",-0.580426523422017,6.4761997814019,-4.20440961369827,8.18175745208609e-05,0.00696472103108828,1.35840159590908
"ENSG00000096717",-0.602351559969319,5.56153498558459,-4.18331397265942,8.80241567387476e-05,0.00726599402898026,1.33111701790886
"ENSG00000211772",-0.705091353927402,6.17369380478975,-4.18410406967946,8.77837112905294e-05,0.00726599402898026,1.30557498290118
"ENSG00000065060",0.624953831853192,6.15277012980648,4.17652558460648,9.01164193907704e-05,0.00732767541553607,1.29708821410032
"ENSG00000197694",-0.497609006883669,8.7323513216324,-4.21506978489437,7.88443296483367e-05,0.00681815726863712,1.29614109507515
"ENSG00000175130",-0.68362781814839,5.96351923577725,-4.15650655562308,9.65701282645609e-05,0.00755037161269459,1.22984448200754
"ENSG00000057757",-0.879422260962709,6.85181218888909,-4.15518104442913,9.70128511175884e-05,0.00755037161269459,1.17995433761907
"ENSG00000124181",-0.710324111317963,5.96589975269991,-4.14027933413416,0.000102126896048333,0.00763756873175324,1.17611668585988
"ENSG00000125148",0.802451601980837,6.72883777591265,4.14052113936569,0.000102041871587712,0.00763756873175324,1.15147230058899
"ENSG00000175061",-0.565667349128899,6.49004312484511,-4.13967715217825,0.000102338934915196,0.00763756873175324,1.14874128757445
"ENSG00000185215",0.549147701857205,7.81889059347362,4.16038175748407,9.52869682860202e-05,0.00755037161269459,1.14868823454772
"ENSG00000104375",0.865054527374826,5.35382719406517,4.10232155551906,0.000116356833691253,0.00845216039933259,1.08646692775579
"ENSG00000140548",-0.628631636479848,5.32259543641419,-4.09057825361733,0.00012113406928829,0.00866908961584132,1.04728486163247
"ENSG00000148925",0.637615850123312,5.86044381965093,4.08396908683402,0.000123905331832331,0.00866908961584132,1.01843477047889
"ENSG00000118922",-0.577969265456179,5.807846707474,-4.08038336162715,0.00012543432794453,0.00866908961584132,1.00008486598655
"ENSG00000257093",-0.65902827962911,5.56818008686372,-4.06501903535954,0.000132194338695615,0.00892689036895173,0.960651534121824
"ENSG00000158406",0.852316375047353,5.93231562547404,4.06384831432476,0.000132723590287278,0.00892689036895173,0.956455635130541
"ENSG00000133106",0.742549530700904,8.5268024612097,4.10433631890742,0.000115555697198889,0.00845216039933259,0.950148192775071
"ENSG00000133104",0.514075753146547,6.17996076619873,4.05964561850148,0.000134640393349494,0.00894537637765907,0.92575627233702
"ENSG00000203880",-0.75835574093064,5.47667093669974,-4.03967452485349,0.000144119530137387,0.00927080351211593,0.884711121466465
"ENSG00000101605",0.925847955914444,5.20504771099813,4.03451144476598,0.000146672851874664,0.00927080351211593,0.878827664964677
"ENSG00000104765",-0.958715892575766,10.1234200631837,-4.07974562718763,0.000125708164400049,0.00866908961584132,0.862800533177816
"ENSG00000101126",-0.43570510400989,6.6599808759804,-4.04327329979647,0.000142365193508055,0.00927080351211593,0.83568286282018
"ENSG00000158517",0.67786689314495,6.61698372526451,4.03176855464989,0.000148046972385111,0.00927080351211593,0.809783641687036
"ENSG00000100225",-0.767000164888437,8.55879251167753,-4.03764051450653,0.000145120265247122,0.00927080351211593,0.730704580395921
"ENSG00000153574",-0.832042408793419,5.88349264922449,-3.96903974736327,0.000183077242562125,0.0112067957020052,0.651467895062966
"ENSG00000133985",-0.984592283162414,4.98837349034024,-3.95337183207916,0.000192999683401221,0.0113060459695683,0.634403945745744
"ENSG00000179950",-0.480878919731168,6.20958644418792,-3.96199075954814,0.000187479084353299,0.0113060459695683,0.609487709344554
"ENSG00000122862",0.603245032654248,7.95176394919297,3.9831292402402,0.000174574869734376,0.0108077714808282,0.590200462914214
"ENSG00000065911",0.508667474618337,6.47054605890614,3.95474361910641,0.000192110687484337,0.0113060459695683,0.585171943386559
"ENSG00000071575",-0.76124875108354,5.14712287996903,-3.92286766804662,0.000213820929961419,0.0121948267684812,0.539030785068715
"ENSG00000068079",0.65430327718049,5.59346326481322,3.92138399309788,0.000214886815303633,0.0121948267684812,0.526195573593262
"ENSG00000254703",0.934848597232582,4.99442437184102,3.91197005894132,0.000221769747303203,0.0124556864258541,0.512689040490311
"ENSG00000272325",-0.398588114020837,7.61120745236072,-3.95713611227165,0.000190569628165488,0.0113060459695683,0.512351709033267
"ENSG00000142512",-0.778209555089213,4.95813113389539,-3.90756530429525,0.00022506249726717,0.012511637603179,0.498744881261571
"ENSG00000157551",1.09922979060127,4.7480589203437,3.88470242003578,0.000242921697815487,0.0130840333587936,0.431799572163668
"ENSG00000134057",0.893131031036061,4.99782604444785,3.88218981078337,0.000244965382268161,0.0130840333587936,0.424983896865242
"ENSG00000100422",-0.480371801866128,6.42927581099567,-3.90141644837748,0.000229737642925955,0.0126425321076829,0.409054246222856
"ENSG00000082438",-0.753896150627414,5.49357616674782,-3.87623589671776,0.000249874203678597,0.0130895640542404,0.39000165917151
"ENSG00000206503",0.612725302193967,9.22587571252258,3.92190038082616,0.00021451525997439,0.0121948267684812,0.358361611954918
"ENSG00000138496",0.648691440457426,6.85845909037163,3.89009713054977,0.000238588932293975,0.0129983250313757,0.357217963216039
"ENSG00000028839",0.735122434073356,5.21769784110381,3.85130024710871,0.000271477451099537,0.0137401435899695,0.333095995842839
"ENSG00000064932",0.488706555633709,7.03389901307117,3.87723761583324,0.000249041764688978,0.0130895640542404,0.301587652443585
"ENSG00000180357",-0.458318868253008,7.23955145362163,-3.86297077345388,0.00026115253425331,0.0134222547793588,0.233027276704715
"ENSG00000167699",-0.614672784280021,5.09790391596915,-3.81820891982664,0.000302925140452363,0.0147170068096572,0.231247499355971
"ENSG00000142546",-0.566626225546144,5.64533584862903,-3.82075301603452,0.000300388546992314,0.0147170068096572,0.211969510331137
"ENSG00000150593",-0.372409681146911,8.36424138768451,-3.86319989088819,0.000260953653136516,0.0134222547793588,0.187003577693932
"ENSG00000112096",0.52622324747353,11.1407109423768,3.85029851186675,0.000272381701122743,0.0137401435899695,0.153290002296189
"ENSG00000186174",-0.576472568435659,7.16701132605592,-3.83379154098572,0.000287704659350889,0.0143799539829692,0.147553629862603
"ENSG00000197122",0.69631022730096,6.67289920444192,3.80795565797522,0.000313357707400925,0.0147170068096572,0.132405271783378
"ENSG00000181722",-0.479301512201305,6.33389263395439,-3.79662874374491,0.00032528259317381,0.0151464920308625,0.0998909855131851
"ENSG00000135604",0.499037676836432,7.18401777124919,3.80891500547005,0.000312367175419127,0.0147170068096572,0.088520798824324
"ENSG00000144118",0.368005134861924,8.25411011281899,3.8257375696952,0.000295477564123872,0.0146341979031532,0.080410252350541
"ENSG00000085511",-0.517064912800282,5.27250557210179,-3.76744134514718,0.000358046198521072,0.0159298138150183,0.0774270430181527
"ENSG00000135365",0.388391739749821,7.53267916179773,3.80854244084864,0.000312751493918032,0.0147170068096572,0.0642215454733011
"ENSG00000136068",-0.660713666824246,5.40372636801132,-3.75570368416309,0.000372092847689423,0.0163480793081611,0.0337191166056652
"ENSG00000026508",-0.451351309592415,8.35955148593432,-3.81253079477264,0.000308660734906975,0.0147170068096572,0.0320384180294706
"ENSG00000149823",-0.62371289014463,6.08562593125449,-3.7664322899321,0.000359233536053672,0.0159298138150183,0.0187425015011398
"ENSG00000111817",0.723171543469052,6.63395716653996,3.76608006408966,0.000359648880184884,0.0159298138150183,0.0113946511349186
"ENSG00000090376",0.439699702493926,7.71993404208807,3.79140386586288,0.000330928610817682,0.0152788056926672,0.00592006515537769
"ENSG00000096968",0.452245151513028,7.54573149883412,3.78835738902538,0.000334263813699771,0.0153031030003055,0.005388667774616
"ENSG00000227376",0.947361336198318,5.49514767888278,3.73585126802958,0.000397057713407789,0.0169151476383209,-0.0119175442490747
"ENSG00000138795",-1.0210893871648,5.80984633353957,-3.74789646662666,0.000381726086029861,0.0166371497335255,-0.0184823802763416
"ENSG00000117394",-1.10054861822168,5.71074930064171,-3.73557279458211,0.000397419034086834,0.0169151476383209,-0.0386370480472742
"ENSG00000130313",-0.604063069727983,5.29753193521841,-3.72022500184672,0.000417826087838678,0.0172448221707963,-0.0633138604958008
"ENSG00000174099",0.669853002762239,6.0274237645925,3.72652815516478,0.000409326838170409,0.0170974252036623,-0.0659863137852685
"ENSG00000234745",0.582420581182177,10.3723884791953,3.77208093904922,0.000352635020145361,0.0159298138150183,-0.101300092331322
"ENSG00000105202",-0.525251492513698,7.21202508805655,-3.74544972510146,0.000384793854076813,0.016637753309607,-0.124802468003103
"ENSG00000104324",0.619108204193628,5.37607770051886,3.68532842214403,0.00046801638160936,0.0190280093060283,-0.153871831917797
"ENSG00000198740",-0.324943193836842,7.65631247427564,-3.73093303067934,0.000403485586530525,0.0170402284916147,-0.187319815775602
"ENSG00000164292",0.844732423061616,8.04167586435905,3.72519059046601,0.000411116501776755,0.0170974252036623,-0.200763879573782
"ENSG00000182541",0.751712410977937,6.2070720846527,3.68852675715068,0.000463186924637754,0.0189732508678683,-0.201376444490971
"ENSG00000126464",-0.512040542319418,5.97981236517067,-3.66616831947649,0.000497969615082364,0.0198024705326184,-0.265745582809507
"ENSG00000164080",-0.530002232597773,6.22182475867277,-3.6664510350485,0.00049751463897557,0.0198024705326184,-0.274289287848394
"ENSG00000168394",0.78481619649456,4.9762974388708,3.63973344666383,0.000542310039214434,0.020660874780701,-0.275427798341719
"ENSG00000198625",-0.464541471024237,6.16181393688521,-3.65512800072358,0.000516050482696012,0.0200817359266277,-0.308820340280912
"ENSG00000130703",0.341028725703701,6.43044329240979,3.65684036607867,0.000513205676152995,0.0200817359266277,-0.314562540115529
"ENSG00000127152",-0.689286668214419,6.11785826624625,-3.6421447834629,0.000538114371237949,0.020660874780701,-0.356025025112919
"ENSG00000140968",-0.558427217301628,7.33850000521228,-3.66707424884304,0.000496513096782859,0.0198024705326184,-0.367680456667546
"ENSG00000196747",0.818855245824617,5.48638989257974,3.61067986222537,0.000595376755393883,0.0220229054292392,-0.373045979841213
"ENSG00000100307",-0.585178773538429,5.58509925460933,-3.61435311328067,0.000588404198813865,0.0220229054292392,-0.385659732145502
"ENSG00000135720",-0.509096536674348,7.31200827690441,-3.65778881246455,0.000511636434131114,0.0200817359266277,-0.386242037366766
"ENSG00000140577",-0.464056045927319,5.80372112322664,-3.60625321207047,0.00060388396803696,0.0220229054292392,-0.425907049055561
"ENSG00000154429",0.531948262298834,5.53712828551255,3.58904418783574,0.000638068940267746,0.0225727245881733,-0.440750585477129
"ENSG00000152518",-0.403947004673156,7.42367456796061,-3.64141761716226,0.00053937635370864,0.020660874780701,-0.446368380073642
"ENSG00000095585",-0.767929549916711,4.94564205951539,-3.57768087241732,0.000661642714989895,0.0231850538709255,-0.45926400314271
"ENSG00000187147",-0.442535413901351,6.16931161083512,-3.60317759784254,0.000609862743747112,0.0220229054292392,-0.459689179580144
"ENSG00000132424",-0.42722999904172,6.64849333444706,-3.6145052680339,0.000588117062948288,0.0220229054292392,-0.463980593252268
"ENSG00000155508",-0.422227839740705,6.29757628879596,-3.59725761996511,0.000621529742717026,0.0222274629419649,-0.4846816566736
"ENSG00000177409",0.635805288804582,7.38960392030008,3.61255873918503,0.000591800503584372,0.0220229054292392,-0.519555573639931
"ENSG00000172053",-0.470133175924038,6.87675414544074,-3.60290267372687,0.000610399911860338,0.0220229054292392,-0.523091972013808
"ENSG00000115020",-0.312438534964053,6.98945213747801,-3.59590285286047,0.000624229410815094,0.0222274629419649,-0.540998996801578
"ENSG00000092820",-0.404154160964302,8.29510350873353,-3.60594960387442,0.000604471669104944,0.0220229054292392,-0.590724315831908
"ENSG00000185811",-0.329841707635909,8.87943167002026,-3.57661817521832,0.000663889207757779,0.0231850538709255,-0.691340742469733
"ENSG00000135334",0.566258854729281,7.53444281867162,3.55228770355555,0.000717351536474426,0.0247485362192217,-0.691424198517106
"ENSG00000232037",-0.611144237683347,6.72760205115834,-3.53897253968321,0.000748317052864601,0.0254801956500397,-0.695114677597998
"ENSG00000168159",-0.481985243248334,5.86572072806991,-3.50906628270209,0.000822559367912228,0.027325020953572,-0.707524212373044
"ENSG00000139726",-0.384134149730562,6.02743838897109,-3.50548966422483,0.000831892560885038,0.0274675798284951,-0.728878424128466
"ENSG00000144028",-0.343387755931079,8.14018970343533,-3.55211560065567,0.000717743891820307,0.0247485362192217,-0.744060900402568
"ENSG00000116711",0.716551799113907,5.02393367229305,3.45834483043161,0.000964698088978562,0.0308885484501044,-0.779427597185641
"ENSG00000163563",0.497474983514429,8.98691849045371,3.54576358655571,0.000732368555402589,0.0250939867285114,-0.781288724816143
"ENSG00000172349",-0.348465454917221,7.69916451021472,-3.53197902411618,0.000765085594315913,0.0257295451718092,-0.78191149068641
"ENSG00000108861",0.448405585897743,6.22488058557276,3.48420036082328,0.000889560115511745,0.0290199012533412,-0.791682217694016
"ENSG00000124942",-0.444862567866942,10.5742976669044,-3.53362966433312,0.00076109592797144,0.0257295451718092,-0.801211224806123
"ENSG00000106546",-0.54874403949844,4.98365419906959,-3.45054477006458,0.000988521443169847,0.0311831161239139,-0.806679377082741
"ENSG00000170525",0.560979942167702,6.42927399612872,3.48197547442676,0.000895800948566725,0.0290495450463781,-0.81376996561737
"ENSG00000125637",-0.379301479907435,7.03112576053245,-3.50170870332222,0.000841868219181956,0.0276295063741162,-0.828120467181193
"ENSG00000083223",0.294316764043765,8.1727048036736,3.51124065597463,0.000816934003143052,0.0273046407921678,-0.857327922236951
"ENSG00000204323",0.967434987210151,6.34156208523712,3.45675164978428,0.000969519417211428,0.0308885484501044,-0.86399081756122
"ENSG00000171824",-0.475559716019687,5.88352969996802,-3.44999780494152,0.00099021275503618,0.0311831161239139,-0.87104080049336
"ENSG00000113263",-0.636916310341632,5.64854946158753,-3.4429822915928,0.00101215042029245,0.0313949986012153,-0.883958687942393
"ENSG00000072756",0.526032992666265,5.47070805297472,3.4296049743588,0.00105526311145543,0.031939296840051,-0.884465817681513
"ENSG00000188313",0.616823831558339,6.08928256456112,3.43115885664438,0.00105016742007931,0.031939296840051,-0.926387043315373
"ENSG00000204227",-0.551877914892034,4.89139930634242,-3.40489730449892,0.00113949912232819,0.032502571824314,-0.9299276445026
"ENSG00000083799",-0.32571820514871,7.57862315217814,-3.4668402179364,0.000939370307895764,0.0302821860202138,-0.963211587698352
"ENSG00000027075",-0.51645122648791,6.76120774068491,-3.44472665136407,0.00100665317298584,0.0313949986012153,-0.970624216907093
"ENSG00000205268",-0.529177475342714,5.58102188233723,-3.39939842231483,0.00115909277759364,0.0328283144507472,-0.990677640122921
"ENSG00000089094",-0.513477286662186,5.83238513956673,-3.40662621549927,0.00113340365881545,0.032502571824314,-0.996549139932079
"ENSG00000101224",-0.474809732765094,6.01275382645723,-3.41123137043872,0.0011173177963793,0.032502571824314,-0.997206669253522
"ENSG00000182606",-0.526916334115289,6.25268753824701,-3.41456735235786,0.00110580030666835,0.032502571824314,-1.00523856522759
"ENSG00000235162",0.716645987804116,7.45109323235176,3.43795008115021,0.00102816887066889,0.031646689307368,-1.01025730707571
"ENSG00000162894",-0.702104843405288,5.46107976478005,-3.38967891545078,0.00119450679377196,0.0332178961883691,-1.01611541010067
"ENSG00000181852",-0.545854326656697,5.12657011767196,-3.37591552972422,0.00124640805191557,0.0334503993440198,-1.02479898518695
"ENSG00000108592",-0.55982264395081,5.37234841247919,-3.37888669132543,0.0012350267407103,0.0334345984615301,-1.03056625475006
"ENSG00000130600",-0.880924966723455,6.66764003070496,-3.41835383028991,0.00109286358685276,0.0323582653324666,-1.03780443297528
"ENSG00000107262",-0.372963375144306,7.16506737549213,-3.42984175544385,0.00105448511983329,0.031939296840051,-1.03850144976857
"ENSG00000123405",0.483940322004438,7.97749391787715,3.44232505403438,0.00101422902970152,0.0313949986012153,-1.03937882186362
"ENSG00000146859",0.767214221621882,7.22515131201609,3.42020511089727,0.00108659082500017,0.0323483432491855,-1.04723776720768
"ENSG00000174579",-0.466243576943198,6.18081189180463,-3.39832051033839,0.00116297075789174,0.0328283144507472,-1.04760977161751
"ENSG00000081019",-0.432014544522991,5.76066573110119,-3.38393992621753,0.00121589504931319,0.0334345984615301,-1.0502446950576
"ENSG00000184203",-0.352864677886053,6.161677919349,-3.39136546658384,0.00118828921864174,0.0332178961883691,-1.061489190916
"ENSG00000130429",0.508273313629397,7.62437637797397,3.42274516993092,0.00107803966954924,0.0322701105478257,-1.069286336818
"ENSG00000108559",-0.407031605898267,5.48856928738334,-3.36627999048685,0.00128400334918354,0.034123171933424,-1.07345639244687
"ENSG00000145365",0.639528659563194,5.00509503327457,3.34774118776206,0.00135936838329914,0.034320281611527,-1.08608580755332
"ENSG00000105298",-0.541143764519032,4.998067679574,-3.35007529960919,0.00134965493790476,0.034320281611527,-1.08623361457603
"ENSG00000029363",-0.376435726302534,6.93562349428969,-3.40745575910486,0.00113048997231858,0.032502571824314,-1.0869555542958
"ENSG00000234741",-0.592794547368414,5.72979538516754,-3.3695986892243,0.00127093538264902,0.033941450807215,-1.09339142700178
"ENSG00000175463",-0.560312808937992,5.53592378363845,-3.3604083363054,0.00130743541925442,0.0342447507889332,-1.10220660331322
"ENSG00000183495",-0.371575993442974,7.02926279419185,-3.40543539645341,0.00113759870574562,0.032502571824314,-1.10267468803678
"ENSG00000163840",0.41132478321519,8.07764359383641,3.42339031600453,0.00107587793636574,0.0322701105478257,-1.10996818662884
"ENSG00000163001",-0.737402564451722,4.51315442215113,-3.33163375580435,0.00142821986734182,0.0355294147820925,-1.11233676505563
"ENSG00000160294",-0.434127120344892,6.49689176727064,-3.38202995511585,0.0012230930967836,0.0334345984615301,-1.11966142882661
"ENSG00000118985",0.770622683609144,5.20206010601143,3.3352774275224,0.00141236295825259,0.0352961164979822,-1.12535745376737
"ENSG00000120896",-0.549081062540353,5.59373482988852,-3.35133741926992,0.00134442992968568,0.034320281611527,-1.13020527773823
"ENSG00000117115",0.848025628914038,5.74603342408391,3.34741860095357,0.00136071601102971,0.034320281611527,-1.13074375372543
"ENSG00000117602",-0.584602519028559,7.33724787132403,-3.38952822618658,0.00119506381294426,0.0332178961883691,-1.15968421895143
"ENSG00000158711",-0.305828261602877,8.03888913674448,-3.40490990336625,0.00113945459173227,0.032502571824314,-1.16201747164482
"ENSG00000240505",-1.01529260289729,4.70719620920329,-3.31792036244412,0.00148941700050183,0.035648737640569,-1.16501130770604
"ENSG00000118508",0.604668153810613,6.38131513125861,3.34873630525756,0.00135521914519808,0.034320281611527,-1.17022183387551
"ENSG00000106211",0.600219515710114,7.55610029814296,3.37766822850195,0.00123968224839007,0.0334345984615301,-1.19551760163055
"ENSG00000033170",0.802188267897025,7.14706710914522,3.35692879271191,0.00132151117967872,0.034320281611527,-1.21335460519126
"ENSG00000150907",-0.577054997799297,5.16032255820361,-3.30509863563835,0.00154886362848545,0.0366669056258731,-1.21636887670958
"ENSG00000140450",-0.583246374809047,5.09322397228515,-3.29800979076906,0.00158268285106066,0.0370805691274241,-1.22638620050881
"ENSG00000154380",-0.883993619398317,5.90034080560783,-3.32406871206653,0.00146167993224874,0.0355501440664783,-1.22765329582305
"ENSG00000166326",-0.357956224105608,7.94400260939362,-3.3796466612913,0.00123213141368372,0.0334345984615301,-1.23084960441923
"ENSG00000143442",-0.365655764772223,6.07785324096285,-3.32714678133432,0.00144797746236673,0.0355341496169998,-1.23605232911205
"ENSG00000065357",-0.596987501044349,5.5854962669361,-3.30981402801348,0.0015267459247691,0.0363218855814064,-1.23726170343568
"ENSG00000115306",-0.579811193410844,10.0442949155976,-3.38318885057253,0.0012187208156162,0.0334345984615301,-1.24665894534468
"ENSG00000172175",-0.485662450768803,5.89433381979275,-3.31737359246875,0.00149190752240267,0.035648737640569,-1.25035636710001
"ENSG00000105220",0.5432295910437,7.73025204110327,3.36239272457557,0.00129947149929013,0.0342447507889332,-1.2507466287818
"ENSG00000130475",-0.500161932221276,5.32182932795124,-3.29735090056031,0.00158586134484028,0.0370805691274241,-1.25245561807384
"ENSG00000100439",0.639455229827276,5.59517973791168,3.2925780759843,0.00160906564851035,0.037462348944805,-1.25719962578685
"ENSG00000087258",0.948885310512618,4.78998435159968,3.26351278821309,0.00175742053104066,0.038911994827116,-1.28407932939632
"ENSG00000147457",-0.487264103107425,6.32489002481356,-3.32032343890763,0.00147851744465595,0.035648737640569,-1.28451452013121
"ENSG00000204310",0.796225595059101,7.55625763591713,3.34065849334838,0.00138924850813516,0.0348784602411077,-1.28988241089119
"ENSG00000161405",-0.470480818977791,8.10345959122441,-3.36157627207584,0.00130274259592868,0.0342447507889332,-1.29254237606449
"ENSG00000106462",0.58422607993815,5.75537637170478,3.28328370980684,0.00165517301054987,0.0382092481418462,-1.29804602752337
"ENSG00000164323",-0.453871122139056,5.12438736921588,-3.27261018186189,0.00170965560157776,0.0388091821558151,-1.29920811860356
"ENSG00000082397",0.490214476398896,7.08554056185393,3.32730248448181,0.00144728755591886,0.0355341496169998,-1.30741373320294
"ENSG00000138434",0.313164605902543,8.05743256045455,3.34910415662881,0.00135368838142633,0.034320281611527,-1.31176870949198
"ENSG00000183049",-0.475112811657803,6.41835670043504,-3.30386300745034,0.00155470910418074,0.0366669056258731,-1.3376239382479
"ENSG00000163568",0.768208718562529,4.666093136847,3.24554376143915,0.00185547596229038,0.0401161161749165,-1.34038880320943
"ENSG00000105373",-0.431687220807831,9.02594558873541,-3.35093600731896,0.00134608964806191,0.034320281611527,-1.34478671641844
"ENSG00000249898",0.922789920584576,4.84494428887894,3.24222242033981,0.00187415426846668,0.0401983954905766,-1.34588505071626
"ENSG00000009790",-0.413939143247975,7.16022157103207,-3.32009025168005,0.00147957180106625,0.035648737640569,-1.35475401798078
"ENSG00000088325",0.974804486955918,4.77189506391773,3.23408457353987,0.00192066884849298,0.0409005705132825,-1.36398048463429
"ENSG00000149932",0.506396639506556,6.30714168578725,3.27687850499372,0.00168766867729222,0.038470372192,-1.36521621462439
"ENSG00000182866",-0.538866817140738,6.2099342046344,-3.28453160937418,0.00164891095665349,0.0382092481418462,-1.37097490434086
"ENSG00000083896",-0.366543586738366,7.66773380827466,-3.32464528427219,0.00145910396761237,0.0355501440664783,-1.37156737230188
"ENSG00000184640",-0.289393570295026,9.53223849715204,-3.32733083873393,0.00144716195418027,0.0355341496169998,-1.41174000975251
"ENSG00000175857",-0.529478989864625,5.90954790170129,-3.2540773962735,0.00180828430080687,0.0395643890393406,-1.41711535325696
"ENSG00000115461",-0.783755884906313,6.76794735723425,-3.27909824322466,0.00167633984128372,0.038470372192,-1.43200361603904
"ENSG00000113356",0.832970601416946,6.27627633584431,3.24758125869445,0.00184410437806768,0.0401161161749165,-1.43717745533377
"ENSG00000132963",0.414147882826862,6.65284991907639,3.2622438522401,0.00176418185064201,0.038911994827116,-1.45471165830708
"ENSG00000136810",0.506147958506292,5.74524285918517,3.22809626430647,0.00195558737820425,0.0411352897160493,-1.4620067745225
"ENSG00000248334",0.797006019414063,6.12212248368509,3.23387059992951,0.00192190639709991,0.0409005705132825,-1.46651225174157
"ENSG00000184260",-0.565618139546412,7.28105758433881,-3.27802706410668,0.00168179783257815,0.038470372192,-1.4750133245296
"ENSG00000161791",-0.457309078236732,6.18615649968989,-3.24433552013838,0.00186225043842853,0.0401161161749165,-1.47609798200367
"ENSG00000123684",0.462266831125463,6.46849458121953,3.24421014473373,0.00186295473426099,0.0401161161749165,-1.4771533428125
"ENSG00000124496",-0.479060182118435,5.4127916821068,-3.2067308936156,0.00208509019982184,0.0423864604799604,-1.49701299167228
"ENSG00000158321",-0.454677750139923,5.82371621436431,-3.21976571446366,0.00200515640730288,0.0415055319802889,-1.50116647271583
"ENSG00000198837",-0.425791124114322,5.92249659898565,-3.22277744597701,0.001987101178261,0.0414778820657699,-1.50250598030019
"ENSG00000198860",-0.544974114759575,4.68201684063973,-3.18113189009507,0.00225084841061063,0.0442693940108546,-1.51196613924354
"ENSG00000180667",-0.926918036603427,7.56846149615912,-3.26957495125299,0.00172545431093936,0.0388203784576273,-1.52001308027258
"ENSG00000144848",0.362798542069656,7.55796517456027,3.26570881187783,0.00174577693137274,0.0388203784576273,-1.52014877815514
"ENSG00000152234",-0.310708961001104,7.66427703703072,-3.26994222308567,0.00172353534182292,0.0388203784576273,-1.52433194037948
"ENSG00000091106",0.579405569220826,5.2646861042458,3.1836669289389,0.00223389841104663,0.0442693940108546,-1.53260858403873
"ENSG00000112983",-0.552602749297035,5.1546189483168,-3.18137056767231,0.0022492474172772,0.0442693940108546,-1.54169308429947
"ENSG00000114423",-0.52833030584465,5.56595262758551,-3.19302215885957,0.00217237674996081,0.0438337353103204,-1.54564667639275
"ENSG00000142657",0.43260560676642,7.91790433708067,3.25618190098798,0.00179682093729613,0.0394720986547956,-1.55934730606915
"ENSG00000168461",0.522523017870585,8.83360930585514,3.26655051007299,0.0017413334068458,0.0388203784576273,-1.56906885945366
"ENSG00000111640",0.332291475795291,10.3039898673859,3.26724335667944,0.00173768369095472,0.0388203784576273,-1.57279140873255
"ENSG00000156738",-0.791441832262375,5.29188756788797,-3.1748301732271,0.00229350727218518,0.0447850452289062,-1.57594431215037
"ENSG00000189241",-0.338382322169156,6.92462069998513,-3.23025315115691,0.00194294217488032,0.0411192299726022,-1.57769889031125
"ENSG00000178988",-0.425906351437488,6.61709817926483,-3.21874982613805,0.00201128128538845,0.0415055319802889,-1.58336711213282
"ENSG00000115816",-0.415736540985634,5.68167420339873,-3.17897784032806,0.00226534567234635,0.0443942561976364,-1.5948658094279
"ENSG00000117174",-0.514977238779379,5.08294569298608,-3.15808508570157,0.00241057169126456,0.0461249962806578,-1.6008849438166
"ENSG00000166925",0.302911528828,7.00478591622748,3.21892135317575,0.00201024590310816,0.0415055319802889,-1.60173048823058
"ENSG00000122644",-0.781642108082768,4.87800555760388,-3.14988874919899,0.00246989035994562,0.0464804439796974,-1.60680728670953
"ENSG00000165801",-0.626130580825269,5.00803202098965,-3.1522018814643,0.00245301276477673,0.0464804439796974,-1.60706796915499
"ENSG00000100083",-0.485810141570789,4.97723515309789,-3.14737313768526,0.0024883686909232,0.0464804439796974,-1.61694118120594
"ENSG00000148346",0.906155723498809,6.59906221408643,3.18596590377752,0.00221863033928452,0.0442693940108546,-1.62812793285568
"ENSG00000026751",0.730378315307879,5.14853773235301,3.14621005909502,0.00249695571383612,0.0464804439796974,-1.62996991253347
"ENSG00000178175",-0.726625877507376,4.96662780768136,-3.13996806607423,0.00254351619954639,0.0468144468078674,-1.63521201319763
"ENSG00000206596",-0.737268276431784,7.49195738073466,-3.22673114458464,0.00196363057994931,0.0411456130752455,-1.63707911722677
"ENSG00000112305",0.441908236651154,5.36925815958868,3.14467845233175,0.00250830589758279,0.0464804439796974,-1.6394438761583
"ENSG00000072422",0.735078998418293,6.60268354593478,3.18398938875622,0.00223175095079424,0.0442693940108546,-1.6399970521626
"ENSG00000155438",-0.39671124873499,5.41924386473468,-3.14822078287989,0.00248212793787934,0.0464804439796974,-1.65304108162219
"ENSG00000137497",-0.319869080055033,8.30761878625376,-3.22951239843225,0.00194727630927522,0.0411192299726022,-1.66524553919604
"ENSG00000145675",-0.301079677525879,7.42441952120593,-3.20748310233569,0.00208039727096583,0.0423864604799604,-1.67805653026515
"ENSG00000177469",-0.622786937735893,7.70534087842164,-3.21537569955139,0.00203175047301921,0.0417697229321082,-1.67869934830954
"ENSG00000120265",0.47487762878434,7.18563040417789,3.19001559351636,0.00219197304053915,0.0440659377301006,-1.68178759274039
"ENSG00000184557",0.850141297618149,4.78573973822554,3.10808342089616,0.002794288541469,0.0487511939469932,-1.6916080679731
